day;temp;hydr
14.07.2023 4:00;18;51
14.07.2023 5:00;21;48
14.07.2023 6:00;18;48
14.07.2023 7:00;19;47
14.07.2023 8:00;18;52
14.07.2023 9:00;20;54
14.07.2023 10:00;22;45
14.07.2023 11:00;22;52
14.07.2023 12:00;23;51
14.07.2023 13:00;19;48
14.07.2023 14:00;22;50
14.07.2023 15:00;18;52
14.07.2023 16:00;18;53
14.07.2023 17:00;21;55
14.07.2023 18:00;21;46
14.07.2023 19:00;20;53
14.07.2023 20:00;22;47
14.07.2023 21:00;22;49
14.07.2023 22:00;21;47
14.07.2023 23:00;19;53
15.07.2023 0:00;22;55
15.07.2023 1:00;20;55
15.07.2023 2:00;19;53
15.07.2023 3:00;23;48
15.07.2023 4:00;22;46
15.07.2023 5:00;21;49
15.07.2023 6:00;22;46
15.07.2023 7:00;21;45
15.07.2023 8:00;22;54
15.07.2023 9:00;20;47
15.07.2023 10:00;19;54
15.07.2023 11:00;20;50
15.07.2023 12:00;23;55
15.07.2023 13:00;22;55
15.07.2023 14:00;19;54
15.07.2023 15:00;22;51
15.07.2023 16:00;23;47
15.07.2023 17:00;18;54
15.07.2023 18:00;22;48
15.07.2023 19:00;18;49
15.07.2023 20:00;18;45
15.07.2023 21:00;21;49
15.07.2023 22:00;20;52
15.07.2023 23:00;19;49
16.07.2023 0:00;22;53
16.07.2023 1:00;22;48
16.07.2023 2:00;23;46
16.07.2023 3:00;19;52
16.07.2023 4:00;23;48
16.07.2023 5:00;22;47
16.07.2023 6:00;20;47
16.07.2023 7:00;22;51
16.07.2023 8:00;23;55
16.07.2023 9:00;21;45
16.07.2023 10:00;18;54
16.07.2023 11:00;18;55
16.07.2023 12:00;19;45
16.07.2023 13:00;19;50
16.07.2023 14:00;18;52
16.07.2023 15:00;18;48
16.07.2023 16:00;22;55
16.07.2023 17:00;23;46
16.07.2023 18:00;19;55
16.07.2023 19:00;20;54
16.07.2023 20:00;21;47
16.07.2023 21:00;18;48
16.07.2023 22:00;19;47
16.07.2023 23:00;21;48
17.07.2023 0:00;21;50
17.07.2023 1:00;23;46
17.07.2023 2:00;22;45
17.07.2023 3:00;21;45
17.07.2023 4:00;19;51
17.07.2023 5:00;20;49
17.07.2023 6:00;18;48
17.07.2023 7:00;23;49
17.07.2023 8:00;20;45
17.07.2023 9:00;19;51
17.07.2023 10:00;22;49
17.07.2023 11:00;22;52
17.07.2023 12:00;22;49
17.07.2023 13:00;18;45
17.07.2023 14:00;21;54
17.07.2023 15:00;23;46
17.07.2023 16:00;21;55
17.07.2023 17:00;18;46
17.07.2023 18:00;19;52
17.07.2023 19:00;21;55
17.07.2023 20:00;20;49
17.07.2023 21:00;22;48
17.07.2023 22:00;20;49
17.07.2023 23:00;18;55
18.07.2023 0:00;19;50
18.07.2023 1:00;23;53
18.07.2023 2:00;22;55
18.07.2023 3:00;23;48
18.07.2023 4:00;18;52
18.07.2023 5:00;21;51
18.07.2023 6:00;22;51
18.07.2023 7:00;22;46
18.07.2023 8:00;21;54
18.07.2023 9:00;20;52
18.07.2023 10:00;23;55
18.07.2023 11:00;21;47
18.07.2023 12:00;21;49
18.07.2023 13:00;21;46
18.07.2023 14:00;23;52
18.07.2023 15:00;22;51
18.07.2023 16:00;18;49
18.07.2023 17:00;22;47
18.07.2023 18:00;18;50
18.07.2023 19:00;21;50
18.07.2023 20:00;21;49
18.07.2023 21:00;22;45
18.07.2023 22:00;21;51
18.07.2023 23:00;23;50
19.07.2023 0:00;19;48
19.07.2023 1:00;20;52
19.07.2023 2:00;23;48
19.07.2023 3:00;19;52
19.07.2023 4:00;20;50
19.07.2023 5:00;23;46
19.07.2023 6:00;22;47
19.07.2023 7:00;23;49
19.07.2023 8:00;21;48
19.07.2023 9:00;21;52
19.07.2023 10:00;19;50
19.07.2023 11:00;23;53
19.07.2023 12:00;20;53
19.07.2023 13:00;18;54
19.07.2023 14:00;20;46
19.07.2023 15:00;22;46
19.07.2023 16:00;23;47
19.07.2023 17:00;18;46
19.07.2023 18:00;20;52
19.07.2023 19:00;19;55
19.07.2023 20:00;22;48
19.07.2023 21:00;23;52
19.07.2023 22:00;23;46
19.07.2023 23:00;21;55
20.07.2023 0:00;18;52
20.07.2023 1:00;18;53
20.07.2023 2:00;19;45
20.07.2023 3:00;20;55
20.07.2023 4:00;20;53
20.07.2023 5:00;18;48
20.07.2023 6:00;20;52
20.07.2023 7:00;18;45
20.07.2023 8:00;18;51
20.07.2023 9:00;19;47
20.07.2023 10:00;18;52
20.07.2023 11:00;22;46
20.07.2023 12:00;19;53
20.07.2023 13:00;20;49
20.07.2023 14:00;20;50
20.07.2023 15:00;18;55
20.07.2023 16:00;19;47
20.07.2023 17:00;23;50
20.07.2023 18:00;21;52
20.07.2023 19:00;19;55
20.07.2023 20:00;20;47
20.07.2023 21:00;22;48
20.07.2023 22:00;20;49
20.07.2023 23:00;22;46
21.07.2023 0:00;23;48
21.07.2023 1:00;20;46
21.07.2023 2:00;20;53
21.07.2023 3:00;18;53
21.07.2023 4:00;21;45
21.07.2023 5:00;21;53
21.07.2023 6:00;18;45
21.07.2023 7:00;20;50
21.07.2023 8:00;18;49
21.07.2023 9:00;18;50
21.07.2023 10:00;23;48
21.07.2023 11:00;23;48
21.07.2023 12:00;23;51
21.07.2023 13:00;22;45
21.07.2023 14:00;21;55
21.07.2023 15:00;21;45
21.07.2023 16:00;19;52
21.07.2023 17:00;21;48
21.07.2023 18:00;23;46
21.07.2023 19:00;21;49
21.07.2023 20:00;21;45
21.07.2023 21:00;19;52
21.07.2023 22:00;21;45
21.07.2023 23:00;23;45
22.07.2023 0:00;19;52
22.07.2023 1:00;20;49
22.07.2023 2:00;19;46
22.07.2023 3:00;21;48
22.07.2023 4:00;21;46
22.07.2023 5:00;23;49
22.07.2023 6:00;22;45
22.07.2023 7:00;19;51
22.07.2023 8:00;19;50
22.07.2023 9:00;20;46
22.07.2023 10:00;21;51
22.07.2023 11:00;18;53
22.07.2023 12:00;23;45
22.07.2023 13:00;21;55
22.07.2023 14:00;20;50
22.07.2023 15:00;21;47
22.07.2023 16:00;23;51
22.07.2023 17:00;22;46
22.07.2023 18:00;22;54
22.07.2023 19:00;23;51
22.07.2023 20:00;21;47
22.07.2023 21:00;23;46
22.07.2023 22:00;20;51
22.07.2023 23:00;18;48
23.07.2023 0:00;18;49
23.07.2023 1:00;22;45
23.07.2023 2:00;21;52
23.07.2023 3:00;21;51
23.07.2023 4:00;18;49
23.07.2023 5:00;20;49
23.07.2023 6:00;23;51
23.07.2023 7:00;23;46
23.07.2023 8:00;20;52
23.07.2023 9:00;21;51
23.07.2023 10:00;23;51
23.07.2023 11:00;23;45
23.07.2023 12:00;19;48
23.07.2023 13:00;21;55
23.07.2023 14:00;18;50
23.07.2023 15:00;23;46
23.07.2023 16:00;23;48
23.07.2023 17:00;23;52
23.07.2023 18:00;20;48
23.07.2023 19:00;21;48
23.07.2023 20:00;21;46
23.07.2023 21:00;21;51
23.07.2023 22:00;20;55
23.07.2023 23:00;19;51
24.07.2023 0:00;19;47
24.07.2023 1:00;21;46
24.07.2023 2:00;21;48
24.07.2023 3:00;22;47
24.07.2023 4:00;21;49
24.07.2023 5:00;22;47
24.07.2023 6:00;23;47
24.07.2023 7:00;23;55
24.07.2023 8:00;22;54
24.07.2023 9:00;19;51
24.07.2023 10:00;19;47
24.07.2023 11:00;23;52
24.07.2023 12:00;21;46
24.07.2023 13:00;18;47
24.07.2023 14:00;18;52
24.07.2023 15:00;23;46
24.07.2023 16:00;19;50
24.07.2023 17:00;22;46
24.07.2023 18:00;20;48
24.07.2023 19:00;20;54
24.07.2023 20:00;22;45
24.07.2023 21:00;22;47
24.07.2023 22:00;21;49
24.07.2023 23:00;21;50
25.07.2023 0:00;20;47
25.07.2023 1:00;21;46
25.07.2023 2:00;21;49
25.07.2023 3:00;21;55
25.07.2023 4:00;18;45
25.07.2023 5:00;20;50
25.07.2023 6:00;23;46
25.07.2023 7:00;22;52
25.07.2023 8:00;23;46
25.07.2023 9:00;18;51
25.07.2023 10:00;23;55
25.07.2023 11:00;19;55
25.07.2023 12:00;23;52
25.07.2023 13:00;18;46
25.07.2023 14:00;19;45
25.07.2023 15:00;23;47
25.07.2023 16:00;23;45
25.07.2023 17:00;18;53
25.07.2023 18:00;23;48
25.07.2023 19:00;18;52
25.07.2023 20:00;21;49
25.07.2023 21:00;22;46
25.07.2023 22:00;21;51
25.07.2023 23:00;19;55
26.07.2023 0:00;21;52
26.07.2023 1:00;21;45
26.07.2023 2:00;19;49
26.07.2023 3:00;18;45
26.07.2023 4:00;23;54
26.07.2023 5:00;21;50
26.07.2023 6:00;20;54
26.07.2023 7:00;21;51
26.07.2023 8:00;22;45
26.07.2023 9:00;22;55
26.07.2023 10:00;19;52
26.07.2023 11:00;21;47
26.07.2023 12:00;19;45
26.07.2023 13:00;23;48
26.07.2023 14:00;18;52
26.07.2023 15:00;22;47
26.07.2023 16:00;21;55
26.07.2023 17:00;22;55
26.07.2023 18:00;21;53
26.07.2023 19:00;19;50
26.07.2023 20:00;21;51
26.07.2023 21:00;20;53
26.07.2023 22:00;23;51
26.07.2023 23:00;20;55
27.07.2023 0:00;22;52
27.07.2023 1:00;19;54
27.07.2023 2:00;18;49
27.07.2023 3:00;20;53
27.07.2023 4:00;18;54
27.07.2023 5:00;20;47
27.07.2023 6:00;22;51
27.07.2023 7:00;22;54
27.07.2023 8:00;22;54
27.07.2023 9:00;21;49
27.07.2023 10:00;19;49
27.07.2023 11:00;19;45
27.07.2023 12:00;23;53
27.07.2023 13:00;20;54
27.07.2023 14:00;20;53
27.07.2023 15:00;19;52
27.07.2023 16:00;23;47
27.07.2023 17:00;22;49
27.07.2023 18:00;21;52
27.07.2023 19:00;21;46
27.07.2023 20:00;20;49
27.07.2023 21:00;19;45
27.07.2023 22:00;22;50
27.07.2023 23:00;23;51
28.07.2023 0:00;19;55
28.07.2023 1:00;19;50
28.07.2023 2:00;19;46
28.07.2023 3:00;20;48
28.07.2023 4:00;18;54
28.07.2023 5:00;21;53
28.07.2023 6:00;22;50
28.07.2023 7:00;18;51
28.07.2023 8:00;22;52
28.07.2023 9:00;22;55
28.07.2023 10:00;23;55
28.07.2023 11:00;22;48
28.07.2023 12:00;23;55
28.07.2023 13:00;21;51
28.07.2023 14:00;21;55
28.07.2023 15:00;19;48
28.07.2023 16:00;19;49
28.07.2023 17:00;20;45
28.07.2023 18:00;22;54
28.07.2023 19:00;21;46
28.07.2023 20:00;23;45
28.07.2023 21:00;20;50
28.07.2023 22:00;20;54
28.07.2023 23:00;21;53
29.07.2023 0:00;19;52
29.07.2023 1:00;23;47
29.07.2023 2:00;23;52
29.07.2023 3:00;21;54
29.07.2023 4:00;18;53
29.07.2023 5:00;22;45
29.07.2023 6:00;20;54
29.07.2023 7:00;19;54
29.07.2023 8:00;19;51
29.07.2023 9:00;21;52
29.07.2023 10:00;18;47
29.07.2023 11:00;21;53
29.07.2023 12:00;22;45
29.07.2023 13:00;20;45
29.07.2023 14:00;22;52
29.07.2023 15:00;23;47
29.07.2023 16:00;20;53
29.07.2023 17:00;22;50
29.07.2023 18:00;21;48
29.07.2023 19:00;22;47
29.07.2023 20:00;22;45
29.07.2023 21:00;20;55
29.07.2023 22:00;21;50
29.07.2023 23:00;18;47
30.07.2023 0:00;21;48
30.07.2023 1:00;23;50
30.07.2023 2:00;21;55
30.07.2023 3:00;21;48
30.07.2023 4:00;19;45
30.07.2023 5:00;18;49
30.07.2023 6:00;20;46
30.07.2023 7:00;20;49
30.07.2023 8:00;18;48
30.07.2023 9:00;20;51
30.07.2023 10:00;20;51
30.07.2023 11:00;19;51
30.07.2023 12:00;20;51
30.07.2023 13:00;21;52
30.07.2023 14:00;19;54
30.07.2023 15:00;21;53
30.07.2023 16:00;20;51
30.07.2023 17:00;19;46
30.07.2023 18:00;22;46
30.07.2023 19:00;18;54
30.07.2023 20:00;18;48
30.07.2023 21:00;19;47
30.07.2023 22:00;20;50
30.07.2023 23:00;23;47
31.07.2023 0:00;23;53
31.07.2023 1:00;23;51
31.07.2023 2:00;21;46
31.07.2023 3:00;21;51
31.07.2023 4:00;22;50
31.07.2023 5:00;20;54
31.07.2023 6:00;22;54
31.07.2023 7:00;19;55
31.07.2023 8:00;23;53
31.07.2023 9:00;22;52
31.07.2023 10:00;23;51
31.07.2023 11:00;21;48
31.07.2023 12:00;22;55
31.07.2023 13:00;23;55
31.07.2023 14:00;20;49
31.07.2023 15:00;22;47
31.07.2023 16:00;22;47
31.07.2023 17:00;18;51
31.07.2023 18:00;20;50
31.07.2023 19:00;23;50
31.07.2023 20:00;23;51
31.07.2023 21:00;19;50
31.07.2023 22:00;23;47
31.07.2023 23:00;19;48
01.08.2023 0:00;20;52
01.08.2023 1:00;22;54
01.08.2023 2:00;21;45
01.08.2023 3:00;22;49
01.08.2023 4:00;21;45
01.08.2023 5:00;18;49
01.08.2023 6:00;23;49
01.08.2023 7:00;18;55
01.08.2023 8:00;23;45
01.08.2023 9:00;21;53
01.08.2023 10:00;21;46
01.08.2023 11:00;23;53
01.08.2023 12:00;19;49
01.08.2023 13:00;18;47
01.08.2023 14:00;21;47
01.08.2023 15:00;20;46
01.08.2023 16:00;20;53
01.08.2023 17:00;22;46
01.08.2023 18:00;18;51
01.08.2023 19:00;23;45
01.08.2023 20:00;22;46
01.08.2023 21:00;20;53
01.08.2023 22:00;22;51
01.08.2023 23:00;21;53
02.08.2023 0:00;19;48
02.08.2023 1:00;22;46
02.08.2023 2:00;20;52
02.08.2023 3:00;23;51
02.08.2023 4:00;18;49
02.08.2023 5:00;23;54
02.08.2023 6:00;20;53
02.08.2023 7:00;21;50
02.08.2023 8:00;23;54
02.08.2023 9:00;22;52
02.08.2023 10:00;22;51
02.08.2023 11:00;22;52
02.08.2023 12:00;19;45
02.08.2023 13:00;22;50
02.08.2023 14:00;19;53
02.08.2023 15:00;22;52
02.08.2023 16:00;18;51
02.08.2023 17:00;23;55
02.08.2023 18:00;21;55
02.08.2023 19:00;20;52
02.08.2023 20:00;21;52
02.08.2023 21:00;18;50
02.08.2023 22:00;21;48
02.08.2023 23:00;19;52
03.08.2023 0:00;21;49
03.08.2023 1:00;19;50
03.08.2023 2:00;20;53
03.08.2023 3:00;18;54
03.08.2023 4:00;22;46
03.08.2023 5:00;21;47
03.08.2023 6:00;21;54
03.08.2023 7:00;23;46
03.08.2023 8:00;23;53
03.08.2023 9:00;21;55
03.08.2023 10:00;19;51
03.08.2023 11:00;22;55
03.08.2023 12:00;21;50
03.08.2023 13:00;20;53
03.08.2023 14:00;22;45
03.08.2023 15:00;18;50
03.08.2023 16:00;19;48
03.08.2023 17:00;19;55
03.08.2023 18:00;20;52
03.08.2023 19:00;19;55
03.08.2023 20:00;23;50
03.08.2023 21:00;23;48
03.08.2023 22:00;22;54
03.08.2023 23:00;22;54
04.08.2023 0:00;21;47
04.08.2023 1:00;23;50
04.08.2023 2:00;20;47
04.08.2023 3:00;18;49
04.08.2023 4:00;18;48
04.08.2023 5:00;22;51
04.08.2023 6:00;18;53
04.08.2023 7:00;23;52
04.08.2023 8:00;20;45
04.08.2023 9:00;23;55
04.08.2023 10:00;18;54
04.08.2023 11:00;21;45
04.08.2023 12:00;19;54
04.08.2023 13:00;22;49
04.08.2023 14:00;18;51
04.08.2023 15:00;22;50
04.08.2023 16:00;20;47
04.08.2023 17:00;21;48
04.08.2023 18:00;20;46
04.08.2023 19:00;20;47
04.08.2023 20:00;18;51
04.08.2023 21:00;19;52
04.08.2023 22:00;23;50
04.08.2023 23:00;22;53
05.08.2023 0:00;18;55
05.08.2023 1:00;20;46
05.08.2023 2:00;19;49
05.08.2023 3:00;23;49
05.08.2023 4:00;20;51
05.08.2023 5:00;18;47
05.08.2023 6:00;23;50
05.08.2023 7:00;23;49
05.08.2023 8:00;20;55
05.08.2023 9:00;23;47
05.08.2023 10:00;22;46
05.08.2023 11:00;18;49
05.08.2023 12:00;22;52
05.08.2023 13:00;23;45
05.08.2023 14:00;23;51
05.08.2023 15:00;18;52
05.08.2023 16:00;20;47
05.08.2023 17:00;18;50
05.08.2023 18:00;18;46
05.08.2023 19:00;18;51
05.08.2023 20:00;23;50
05.08.2023 21:00;21;47
05.08.2023 22:00;21;54
05.08.2023 23:00;22;52
06.08.2023 0:00;23;49
06.08.2023 1:00;19;50
06.08.2023 2:00;21;51
06.08.2023 3:00;19;55
06.08.2023 4:00;22;45
06.08.2023 5:00;23;52
06.08.2023 6:00;20;55
06.08.2023 7:00;18;46
06.08.2023 8:00;19;46
06.08.2023 9:00;20;48
06.08.2023 10:00;21;48
06.08.2023 11:00;18;54
06.08.2023 12:00;21;48
06.08.2023 13:00;23;49
06.08.2023 14:00;20;53
06.08.2023 15:00;18;51
06.08.2023 16:00;21;51
06.08.2023 17:00;21;52
06.08.2023 18:00;22;54
06.08.2023 19:00;22;51
06.08.2023 20:00;23;49
06.08.2023 21:00;21;48
06.08.2023 22:00;20;53
06.08.2023 23:00;18;55
07.08.2023 0:00;21;52
07.08.2023 1:00;22;46
07.08.2023 2:00;19;51
07.08.2023 3:00;20;50
07.08.2023 4:00;19;47
07.08.2023 5:00;23;47
07.08.2023 6:00;23;50
07.08.2023 7:00;18;47
07.08.2023 8:00;19;51
07.08.2023 9:00;23;47
07.08.2023 10:00;18;49
07.08.2023 11:00;20;51
07.08.2023 12:00;20;55
07.08.2023 13:00;19;51
07.08.2023 14:00;18;48
07.08.2023 15:00;21;49
07.08.2023 16:00;23;55
07.08.2023 17:00;19;53
07.08.2023 18:00;22;54
07.08.2023 19:00;19;45
07.08.2023 20:00;21;51
07.08.2023 21:00;19;55
07.08.2023 22:00;23;47
07.08.2023 23:00;22;54
08.08.2023 0:00;22;46
08.08.2023 1:00;18;49
08.08.2023 2:00;18;55
08.08.2023 3:00;22;48
08.08.2023 4:00;20;46
08.08.2023 5:00;18;55
08.08.2023 6:00;18;49
08.08.2023 7:00;22;49
08.08.2023 8:00;20;49
08.08.2023 9:00;20;50
08.08.2023 10:00;19;51
08.08.2023 11:00;22;48
08.08.2023 12:00;22;51
08.08.2023 13:00;19;52
08.08.2023 14:00;19;46
08.08.2023 15:00;22;55
08.08.2023 16:00;19;51
08.08.2023 17:00;19;45
08.08.2023 18:00;20;45
08.08.2023 19:00;18;55
08.08.2023 20:00;22;45
08.08.2023 21:00;22;55
08.08.2023 22:00;21;45
08.08.2023 23:00;21;50
09.08.2023 0:00;18;55
09.08.2023 1:00;18;51
09.08.2023 2:00;23;45
09.08.2023 3:00;22;49
09.08.2023 4:00;20;48
09.08.2023 5:00;23;51
09.08.2023 6:00;19;46
09.08.2023 7:00;20;47
09.08.2023 8:00;22;55
09.08.2023 9:00;22;46
09.08.2023 10:00;23;49
09.08.2023 11:00;20;45
09.08.2023 12:00;23;52
09.08.2023 13:00;20;49
09.08.2023 14:00;22;51
09.08.2023 15:00;22;45
09.08.2023 16:00;18;49
09.08.2023 17:00;19;47
09.08.2023 18:00;18;48
09.08.2023 19:00;18;54
09.08.2023 20:00;21;53
09.08.2023 21:00;18;48
09.08.2023 22:00;20;52
09.08.2023 23:00;21;47
10.08.2023 0:00;19;54
10.08.2023 1:00;20;48
10.08.2023 2:00;18;51
10.08.2023 3:00;20;46
10.08.2023 4:00;18;45
10.08.2023 5:00;22;49
10.08.2023 6:00;22;48
10.08.2023 7:00;19;45
10.08.2023 8:00;21;48
10.08.2023 9:00;19;55
10.08.2023 10:00;20;46
10.08.2023 11:00;23;50
10.08.2023 12:00;23;50
10.08.2023 13:00;19;47
10.08.2023 14:00;19;54
10.08.2023 15:00;18;46
10.08.2023 16:00;23;49
10.08.2023 17:00;23;50
10.08.2023 18:00;23;53
10.08.2023 19:00;19;51
10.08.2023 20:00;18;51
10.08.2023 21:00;19;46
10.08.2023 22:00;22;53
10.08.2023 23:00;20;53
11.08.2023 0:00;20;50
11.08.2023 1:00;19;48
11.08.2023 2:00;18;49
11.08.2023 3:00;19;53
11.08.2023 4:00;18;51
11.08.2023 5:00;21;49
11.08.2023 6:00;18;53
11.08.2023 7:00;23;51
11.08.2023 8:00;19;53
11.08.2023 9:00;20;51
11.08.2023 10:00;19;47
11.08.2023 11:00;22;50
11.08.2023 12:00;19;47
11.08.2023 13:00;22;54
11.08.2023 14:00;20;45
11.08.2023 15:00;19;50
11.08.2023 16:00;21;50
11.08.2023 17:00;21;49
11.08.2023 18:00;21;47
11.08.2023 19:00;20;45
11.08.2023 20:00;21;52
11.08.2023 21:00;21;55
11.08.2023 22:00;21;54
11.08.2023 23:00;19;54
12.08.2023 0:00;18;54
12.08.2023 1:00;18;45
12.08.2023 2:00;22;54
12.08.2023 3:00;19;50
12.08.2023 4:00;23;53
12.08.2023 5:00;22;49
12.08.2023 6:00;18;53
12.08.2023 7:00;19;48
12.08.2023 8:00;23;50
12.08.2023 9:00;23;53
12.08.2023 10:00;18;55
12.08.2023 11:00;21;48
12.08.2023 12:00;22;46
12.08.2023 13:00;22;52
12.08.2023 14:00;18;50
12.08.2023 15:00;19;48
12.08.2023 16:00;21;46
12.08.2023 17:00;18;51
12.08.2023 18:00;21;45
12.08.2023 19:00;18;50
12.08.2023 20:00;18;49
12.08.2023 21:00;20;55
12.08.2023 22:00;20;45
12.08.2023 23:00;18;47
13.08.2023 0:00;20;47
13.08.2023 1:00;23;46
13.08.2023 2:00;21;48
13.08.2023 3:00;23;53
13.08.2023 4:00;21;48
13.08.2023 5:00;23;53
13.08.2023 6:00;21;45
13.08.2023 7:00;18;46
13.08.2023 8:00;19;55
13.08.2023 9:00;21;48
13.08.2023 10:00;22;49
13.08.2023 11:00;19;48
13.08.2023 12:00;20;48
13.08.2023 13:00;22;53
13.08.2023 14:00;21;45
13.08.2023 15:00;19;45
13.08.2023 16:00;23;47
13.08.2023 17:00;22;53
13.08.2023 18:00;18;52
13.08.2023 19:00;21;54
13.08.2023 20:00;23;47
13.08.2023 21:00;18;54
13.08.2023 22:00;20;46
13.08.2023 23:00;19;49
14.08.2023 0:00;22;51
14.08.2023 1:00;23;48
14.08.2023 2:00;22;46
14.08.2023 3:00;18;53
14.08.2023 4:00;23;49
14.08.2023 5:00;21;46
14.08.2023 6:00;19;48
14.08.2023 7:00;20;54
14.08.2023 8:00;20;54
14.08.2023 9:00;18;54
14.08.2023 10:00;22;51
14.08.2023 11:00;22;47
14.08.2023 12:00;23;48
14.08.2023 13:00;21;46
14.08.2023 14:00;23;46
14.08.2023 15:00;19;50
14.08.2023 16:00;23;47
14.08.2023 17:00;19;47
14.08.2023 18:00;22;55
14.08.2023 19:00;20;54
14.08.2023 20:00;19;50
14.08.2023 21:00;18;49
14.08.2023 22:00;22;51
14.08.2023 23:00;18;55
15.08.2023 0:00;23;55
15.08.2023 1:00;19;46
15.08.2023 2:00;21;55
15.08.2023 3:00;18;45
15.08.2023 4:00;22;53
15.08.2023 5:00;20;55
15.08.2023 6:00;19;50
15.08.2023 7:00;18;52
15.08.2023 8:00;20;55
15.08.2023 9:00;19;54
15.08.2023 10:00;22;50
15.08.2023 11:00;19;49
15.08.2023 12:00;20;55
15.08.2023 13:00;21;49
15.08.2023 14:00;21;49
15.08.2023 15:00;22;52
15.08.2023 16:00;23;45
15.08.2023 17:00;23;49
15.08.2023 18:00;23;46
15.08.2023 19:00;20;47
15.08.2023 20:00;18;46
15.08.2023 21:00;19;51
15.08.2023 22:00;22;52
15.08.2023 23:00;23;53
16.08.2023 0:00;18;49
16.08.2023 1:00;20;48
16.08.2023 2:00;22;46
16.08.2023 3:00;20;50
16.08.2023 4:00;22;50
16.08.2023 5:00;22;48
16.08.2023 6:00;21;52
16.08.2023 7:00;21;52
16.08.2023 8:00;20;45
16.08.2023 9:00;23;54
16.08.2023 10:00;21;55
16.08.2023 11:00;23;47
16.08.2023 12:00;22;53
16.08.2023 13:00;18;55
16.08.2023 14:00;19;49
16.08.2023 15:00;23;48
16.08.2023 16:00;23;55
16.08.2023 17:00;19;52
16.08.2023 18:00;20;49
16.08.2023 19:00;20;47
16.08.2023 20:00;20;55
16.08.2023 21:00;18;53
16.08.2023 22:00;20;48
16.08.2023 23:00;19;45
17.08.2023 0:00;23;53
17.08.2023 1:00;21;52
17.08.2023 2:00;20;52
17.08.2023 3:00;20;49
17.08.2023 4:00;23;52
17.08.2023 5:00;18;52
17.08.2023 6:00;18;50
17.08.2023 7:00;20;48
17.08.2023 8:00;22;49
17.08.2023 9:00;21;53
17.08.2023 10:00;20;46
17.08.2023 11:00;22;52
17.08.2023 12:00;21;48
17.08.2023 13:00;23;51
17.08.2023 14:00;22;52
17.08.2023 15:00;18;45
17.08.2023 16:00;18;51
17.08.2023 17:00;18;46
17.08.2023 18:00;18;50
17.08.2023 19:00;18;47
17.08.2023 20:00;18;54
17.08.2023 21:00;20;55
17.08.2023 22:00;19;55
17.08.2023 23:00;23;50
18.08.2023 0:00;19;45
18.08.2023 1:00;23;51
18.08.2023 2:00;21;46
18.08.2023 3:00;19;51
18.08.2023 4:00;19;53
18.08.2023 5:00;23;49
18.08.2023 6:00;22;54
18.08.2023 7:00;18;50
18.08.2023 8:00;18;45
18.08.2023 9:00;23;48
18.08.2023 10:00;18;46
18.08.2023 11:00;22;55
18.08.2023 12:00;21;51
18.08.2023 13:00;22;50
18.08.2023 14:00;22;51
18.08.2023 15:00;22;50
18.08.2023 16:00;21;48
18.08.2023 17:00;22;55
18.08.2023 18:00;23;47
18.08.2023 19:00;18;52
18.08.2023 20:00;22;53
18.08.2023 21:00;20;49
18.08.2023 22:00;22;49
18.08.2023 23:00;22;45
19.08.2023 0:00;21;55
19.08.2023 1:00;20;53
19.08.2023 2:00;20;52
19.08.2023 3:00;19;55
19.08.2023 4:00;21;47
19.08.2023 5:00;23;52
19.08.2023 6:00;18;46
19.08.2023 7:00;21;49
19.08.2023 8:00;20;45
19.08.2023 9:00;21;45
19.08.2023 10:00;19;52
19.08.2023 11:00;19;52
19.08.2023 12:00;23;54
19.08.2023 13:00;23;46
19.08.2023 14:00;22;55
19.08.2023 15:00;23;46
19.08.2023 16:00;18;52
19.08.2023 17:00;21;46
19.08.2023 18:00;21;54
19.08.2023 19:00;22;53
19.08.2023 20:00;21;50
19.08.2023 21:00;23;54
19.08.2023 22:00;20;54
19.08.2023 23:00;18;48
20.08.2023 0:00;21;53
20.08.2023 1:00;23;50
20.08.2023 2:00;23;51
20.08.2023 3:00;20;50
20.08.2023 4:00;22;48
20.08.2023 5:00;19;52
20.08.2023 6:00;18;55
20.08.2023 7:00;20;51
20.08.2023 8:00;23;51
20.08.2023 9:00;21;55
20.08.2023 10:00;23;48
20.08.2023 11:00;22;52
20.08.2023 12:00;19;54
20.08.2023 13:00;18;53
20.08.2023 14:00;22;53
20.08.2023 15:00;20;47
20.08.2023 16:00;22;47
20.08.2023 17:00;23;51
20.08.2023 18:00;22;48
20.08.2023 19:00;21;48
20.08.2023 20:00;20;54
20.08.2023 21:00;23;51
20.08.2023 22:00;22;49
20.08.2023 23:00;21;55
21.08.2023 0:00;23;54
21.08.2023 1:00;23;45
21.08.2023 2:00;20;48
21.08.2023 3:00;18;45
21.08.2023 4:00;23;48
21.08.2023 5:00;21;47
21.08.2023 6:00;22;49
21.08.2023 7:00;19;53
21.08.2023 8:00;20;51
21.08.2023 9:00;22;46
21.08.2023 10:00;23;46
21.08.2023 11:00;21;47
21.08.2023 12:00;19;45
21.08.2023 13:00;23;50
21.08.2023 14:00;20;54
21.08.2023 15:00;22;45
21.08.2023 16:00;21;51
21.08.2023 17:00;21;47
21.08.2023 18:00;18;55
21.08.2023 19:00;21;46
21.08.2023 20:00;19;46
21.08.2023 21:00;21;47
21.08.2023 22:00;18;46
21.08.2023 23:00;23;46
